date,open,high,low,close,adjusted_close,volume
2024-08-16,2.11,2.26,2.1,2.21,,29196500
2024-08-19,2.23,2.35,2.22,2.29,,37586300
2024-08-20,2.24,2.29,2.12,2.13,,29602500
2024-08-21,2.13,2.21,2.12,2.2,,33121200
2024-08-22,2.2,2.23,2.12,2.12,,25435300
2024-08-23,2.13,2.25,2.13,2.2,,32745600
2024-08-26,2.23,2.26,2.14,2.15,,25624000
2024-08-27,2.12,2.13,2.05,2.07,,23334300
2024-08-28,2.05,2.07,1.92,1.94,,30535800
2024-08-29,1.97,2.02,1.91,1.94,,27638900
2024-08-30,1.96,1.99,1.86,1.88,,33607600
2024-09-03,1.87,1.87,1.73,1.75,,34861400
2024-09-04,1.74,1.8,1.71,1.74,,23103900
2024-09-05,1.77,1.78,1.71,1.71,,23923100
2024-09-06,1.72,1.73,1.6,1.61,,29529200
2024-09-09,1.63,1.78,1.61,1.71,,30951800
2024-09-10,1.73,1.9,1.64,1.88,,37955900
2024-09-11,1.92,2,1.81,1.94,,42445800
2024-09-12,1.93,1.97,1.89,1.94,,30178100
2024-09-13,1.95,2.03,1.93,1.96,,29941400
2024-09-16,1.98,2,1.88,1.97,,25277600
2024-09-17,1.97,2.19,1.97,2.09,,52550500
2024-09-18,2.11,2.29,2.04,2.1,,67073600
2024-09-19,2.21,2.26,2.03,2.06,,47788100
2024-09-20,2.03,2.04,1.87,1.94,,75841900
2024-09-23,1.94,2.05,1.92,2,,30455800
2024-09-24,2.02,2.1,2,2.08,,34405700
2024-09-25,2.09,2.11,1.94,1.95,,36339400
2024-09-26,1.98,2.11,1.98,2.06,,40188700
2024-09-27,2.1,2.29,2.1,2.28,,63941800
2024-09-30,2.25,2.3,2.2,2.26,,42325200
2024-10-01,2.25,2.26,2.04,2.06,,43040500
2024-10-02,2.07,2.17,2.01,2.16,,36149800
2024-10-03,2.13,2.15,2.03,2.06,,30867700
2024-10-04,2.1,2.19,2.1,2.15,,33699700
2024-10-07,2.14,2.25,2.07,2.25,,37879500
2024-10-08,2.21,2.25,2.05,2.06,,42623800
2024-10-09,2.07,2.11,2.01,2.04,,35897200
2024-10-10,2.02,2.03,1.95,1.97,,30043100
2024-10-11,1.96,2.13,1.94,2.12,,35839400
2024-10-14,2.1,2.12,2.04,2.08,,25442400
2024-10-15,2.06,2.13,2.03,2.06,,30860700
2024-10-16,2.1,2.14,2.05,2.07,,36547100
2024-10-17,2.06,2.07,2.01,2.04,,30816600
2024-10-18,2.04,2.25,2.04,2.24,,50203300
2024-10-21,2.22,2.37,2.2,2.37,,52631500
2024-10-22,2.35,2.42,2.21,2.22,,45597400
2024-10-23,2.18,2.19,2.05,2.08,,48050800
2024-10-24,2.1,2.18,2.06,2.13,,35856800
2024-10-25,2.14,2.27,2.12,2.15,,44541400
2024-10-28,2.18,2.27,2.15,2.24,,31540000
2024-10-29,2.22,2.24,2.08,2.13,,40840400
2024-10-30,2.08,2.14,1.99,2.01,,54951800
2024-10-31,2,2.01,1.94,1.96,,45145100
2024-11-01,1.99,2.19,1.97,2.09,,51007500
2024-11-04,2.11,2.54,2.1,2.51,,116576900
2024-11-05,2.4,2.62,2.37,2.52,,81383000
2024-11-06,2.11,2.2,1.88,1.97,,117117100
2024-11-07,2.04,2.07,1.97,2.04,,52379100
2024-11-08,2.05,2.08,1.95,2.06,,64221100
2024-11-11,2.05,2.07,1.92,1.99,,60558200
2024-11-12,1.94,1.98,1.79,1.91,,72014400
2024-11-13,1.92,2.1,1.91,1.97,,72590000
2024-11-14,1.95,2.07,1.86,1.97,,80781300
2024-11-15,2,2.02,1.85,1.87,,59370800
2024-11-18,1.89,2.05,1.82,1.99,,64438500
2024-11-19,1.95,2.04,1.9,1.92,,51275700
2024-11-20,1.92,2.01,1.88,1.92,,64204100
2024-11-21,1.9,1.96,1.88,1.89,,43313100
2024-11-22,1.89,1.98,1.88,1.92,,46782700
2024-11-25,1.95,2.25,1.95,2.2,,106803700
2024-11-26,2.17,2.21,2.04,2.07,,45523800
2024-11-27,2.08,2.3,2.08,2.13,,54185400
2024-11-29,2.18,2.28,2.15,2.24,,44108900
2024-12-02,2.3,2.44,2.24,2.3,,83938000
2024-12-03,2.23,2.25,2,2.02,,90739700
2024-12-04,2.08,2.13,1.96,2.13,,104945900
2024-12-05,2.1,2.56,2.06,2.45,,171616600
2024-12-06,2.49,2.58,2.34,2.38,,78059800
2024-12-09,2.43,2.86,2.43,2.67,,107324300
2024-12-10,2.71,2.72,2.48,2.51,,49967100
2024-12-11,2.54,2.59,2.38,2.5,,34719900
2024-12-12,2.45,2.52,2.37,2.4,,27605300
2024-12-13,2.39,2.45,2.28,2.43,,31130200
2024-12-16,2.43,2.49,2.31,2.45,,41651600
2024-12-17,2.42,2.56,2.34,2.46,,37950100
2024-12-18,2.44,2.52,2.18,2.22,,57915200
2024-12-19,2.28,2.32,2.2,2.3,,42184900
2024-12-20,2.23,2.6,2.22,2.56,,83925500
2024-12-23,2.55,2.64,2.39,2.43,,46539800
2024-12-24,2.45,2.46,2.31,2.42,,31547700
2024-12-26,2.39,2.43,2.33,2.38,,53837400
2024-12-27,2.36,2.52,2.28,2.38,,61228200
2024-12-30,2.32,2.35,2.21,2.28,,39360300
2024-12-31,2.31,2.32,2.12,2.13,,51655000
2025-01-02,2.19,2.42,2.19,2.33,,71346500
2025-01-03,2.33,2.64,2.26,2.63,,96439200
2025-01-06,2.85,3.26,2.73,3.15,,143879300
2025-01-07,3.2,3.32,2.94,2.95,,98676900
2025-01-08,2.79,2.83,2.56,2.67,,68349800
2025-01-10,2.65,2.99,2.55,2.87,,73435800
2025-01-13,2.84,2.84,2.63,2.71,,59028200
2025-01-14,2.82,3,2.64,2.66,,57209300
2025-01-15,2.86,2.92,2.66,2.71,,69164000
2025-01-16,2.87,2.97,2.55,2.74,,89648900
2025-01-17,2.72,2.77,2.4,2.44,,95901800
2025-01-21,2.36,2.39,2.18,2.2,,74333000
2025-01-22,2.27,2.27,2.02,2.03,,74690900
2025-01-23,2.03,2.12,1.98,2.09,,60381600
2025-01-24,2.11,2.2,2.07,2.08,,76296000
2025-01-27,2,2.04,1.9,1.95,,100236700
2025-01-28,1.96,2,1.88,1.96,,71462800
2025-01-29,1.94,1.94,1.82,1.88,,79047800
2025-01-30,1.9,1.97,1.84,1.92,,53219800
2025-01-31,1.95,1.98,1.85,1.86,,68951400
2025-02-03,1.79,1.96,1.76,1.86,,50868500
2025-02-04,1.89,2.03,1.86,1.95,,71728500
2025-02-05,1.97,2,1.85,1.85,,52568100
2025-02-06,1.9,1.94,1.87,1.91,,38717100
2025-02-07,1.91,1.93,1.81,1.84,,57173600
2025-02-10,1.86,1.86,1.65,1.72,,70311100
2025-02-11,1.7,1.7,1.61,1.62,,52515100
2025-02-12,1.62,1.69,1.57,1.65,,54813900
2025-02-13,1.68,1.8,1.68,1.76,,53785700
2025-02-14,1.78,1.8,1.7,1.76,,40633500
2025-02-18,1.76,1.85,1.72,1.81,,59479300
2025-02-19,1.8,1.84,1.75,1.77,,39542600
2025-02-20,1.77,1.77,1.68,1.75,,51828100
2025-02-21,1.74,1.74,1.63,1.66,,66362600
2025-02-24,1.66,1.66,1.53,1.59,,80392100
2025-02-25,1.6,1.63,1.52,1.57,,62373400
2025-02-26,1.6,1.71,1.59,1.68,,57646000
2025-02-27,1.7,1.7,1.62,1.63,,41069900
2025-02-28,1.6,1.64,1.55,1.61,,56498500
2025-03-03,1.61,1.64,1.45,1.5,,84399600
2025-03-04,1.39,1.68,1.37,1.62,,96509600
2025-03-05,1.6,1.7,1.55,1.69,,66825300
2025-03-06,1.64,1.69,1.58,1.65,,53890600
2025-03-07,1.65,1.81,1.62,1.78,,73436000
2025-03-10,1.72,1.81,1.67,1.71,,66779400
2025-03-11,1.7,1.76,1.59,1.67,,73403300
2025-03-12,1.72,1.77,1.64,1.66,,75066500
2025-03-13,1.66,1.75,1.6,1.65,,52657500
2025-03-14,1.65,1.71,1.63,1.66,,48726200
2025-03-17,1.66,1.72,1.65,1.7,,41163800
2025-03-18,1.7,1.72,1.61,1.62,,60638000
2025-03-19,1.57,1.68,1.55,1.58,,98509800
2025-03-20,1.56,1.65,1.55,1.59,,64745800
2025-03-21,1.56,1.59,1.52,1.53,,56038300
2025-03-24,1.55,1.6,1.54,1.54,,49588900
2025-03-25,1.55,1.63,1.53,1.53,,44671400
2025-03-26,1.54,1.57,1.44,1.46,,58757700
2025-03-27,1.44,1.47,1.41,1.44,,40709200
2025-03-28,1.45,1.46,1.33,1.34,,72106600
2025-03-31,1.3,1.36,1.26,1.35,,59675200
2025-04-01,1.35,1.36,1.28,1.31,,57727500
2025-04-02,1.28,1.35,1.28,1.32,,34592300
2025-04-03,1.25,1.29,1.2,1.21,,50021700
2025-04-04,1.15,1.24,1.08,1.22,,50941900
2025-04-07,1.16,1.3,1.15,1.25,,43192500
2025-04-08,1.29,1.3,1.1,1.12,,52729100
2025-04-09,1.13,1.22,1.11,1.21,,43922800
2025-04-10,1.18,1.18,1.08,1.12,,35649900
2025-04-11,1.13,1.15,1.11,1.13,,21007900
2025-04-14,1.15,1.17,1.05,1.06,,51628900
2025-04-15,1.05,1.07,0.98000002,1,,105081800
2025-04-16,0.99000001,1.01,0.89999998,0.92000002,,132775800
2025-04-17,0.92000002,0.94999999,0.87,0.89999998,,128953100
2025-04-21,0.91000003,0.91000003,0.75999999,0.79000002,,135222900
2025-04-22,0.81999999,0.91000003,0.81999999,0.87,,113829300
2025-04-23,0.92000002,0.93000001,0.82999998,0.83999997,,62492800
2025-04-24,0.85000002,0.87,0.82999998,0.85000002,,53649600
2025-04-25,0.85000002,0.85000002,0.80000001,0.81,,62328900
2025-04-28,1,1.19,0.99000001,1.02,,221992700
2025-04-29,1.08,1.11,0.93000001,0.95999998,,218003600
2025-04-30,0.92000002,0.92000002,0.85000002,0.87,,162686500
2025-05-01,0.89999998,0.91000003,0.85000002,0.85000002,,119029400
2025-05-02,0.87,0.88,0.82999998,0.83999997,,102534900
2025-05-05,0.83999997,0.83999997,0.79000002,0.79000002,,103361700
2025-05-06,0.80000001,0.81999999,0.76999998,0.79000002,,101440100
2025-05-07,0.80000001,0.80000001,0.75999999,0.77999997,,101146400
2025-05-08,0.79000002,0.86000001,0.79000002,0.85000002,,114438400
2025-05-09,0.85000002,0.88999999,0.76999998,0.86000001,,79273900
2025-05-12,0.91000003,0.94,0.86000001,0.89999998,,177123100
2025-05-13,0.88,0.88,0.81,0.81,,182057600
2025-05-14,0.81999999,0.81999999,0.75999999,0.79000002,,177767300
2025-05-15,0.77999997,0.77999997,0.69999999,0.69999999,,267013700
2025-05-16,0.70999998,0.77999997,0.69,0.76999998,,272111900
2025-05-19,0.75999999,0.82999998,0.74000001,0.79000002,,233107800
2025-05-20,0.79000002,0.85000002,0.75,0.82999998,,166916900
2025-05-21,0.79000002,0.81,0.75,0.76999998,,141116800
2025-05-22,0.75999999,0.80000001,0.74000001,0.80000001,,118325000
2025-05-23,0.77999997,0.81,0.75999999,0.77999997,,102513300
2025-05-27,0.79000002,0.81999999,0.76999998,0.79000002,,119716800
2025-05-28,0.79000002,0.94999999,0.79000002,0.93000001,,306891400
2025-05-29,0.94,1.03,0.89999998,0.93000001,,156525800
2025-05-30,0.89999998,0.93000001,0.87,0.88,,147027600
2025-06-02,0.85000002,0.86000001,0.81999999,0.81999999,,134725100
2025-06-03,0.81,0.95999998,0.81,0.91000003,,187528600
2025-06-04,0.91000003,0.94999999,0.89999998,0.93000001,,83844000
2025-06-05,0.92000002,0.93000001,0.86000001,0.87,,78479100
2025-06-06,0.89999998,1.01,0.88999999,0.97000003,,190219000
2025-06-09,1,1.26,0.99000001,1.22,,141742400
2025-06-10,1.42,1.53,1.26,1.28,,214223500
