date,open,high,low,close,adjusted_close,volume
2023-07-10,198.66000366210938,202.91000366210938,197.94000244140625,202.11000061035156,202.11000061035156,263900
2023-07-11,202.25,204.22000122070312,201.77000427246094,204,204,162300
2023-07-12,206.89999389648438,206.89999389648438,202.5399932861328,206.27999877929688,206.27999877929688,289900
2023-07-13,208.27999877929688,209.8000030517578,207.2899932861328,209.1199951171875,209.1199951171875,142600
2023-07-14,209.10000610351562,211.10000610351562,205.35000610351562,205.9600067138672,205.9600067138672,120000
2023-07-17,207.32000732421875,211.5800018310547,206.77000427246094,210.89999389648438,210.89999389648438,274900
2023-07-18,212.3000030517578,218.9199981689453,211.4199981689453,217.02999877929688,217.02999877929688,471100
2023-07-19,221.77000427246094,225.3699951171875,220.6999969482422,223,223,428100
2023-07-20,222.5,224.1699981689453,212.9199981689453,213.30999755859375,213.30999755859375,216500
2023-07-21,215.14999389648438,217.2899932861328,213.7100067138672,215.72999572753906,215.72999572753906,334800
2023-07-24,216.05999755859375,216.17999267578125,211.9600067138672,213.2899932861328,213.2899932861328,231200
2023-07-25,211.27000427246094,213.9600067138672,210.85000610351562,212.57000732421875,212.57000732421875,170700
2023-07-26,214.8000030517578,220,213.3300018310547,218.4499969482422,218.4499969482422,203800
2023-07-27,222,223.38999938964844,214.9600067138672,215.17999267578125,215.17999267578125,142200
2023-07-28,215.5800018310547,217.36000061035156,215.0800018310547,216,216,269100
2023-07-31,216.99000549316406,218.1300048828125,215.0500030517578,217.85000610351562,217.85000610351562,616400
2023-08-01,217.6999969482422,218.27000427246094,215.52999877929688,216.3000030517578,216.3000030517578,269900
2023-08-02,214.14999389648438,214.52000427246094,207.25,208.82000732421875,208.82000732421875,358600
2023-08-03,207.7100067138672,212.7899932861328,207.7100067138672,212.61000061035156,212.61000061035156,242700
2023-08-04,213.52999877929688,214.52000427246094,208.74000549316406,210.97999572753906,210.97999572753906,146900
2023-08-07,212.10000610351562,220.16000366210938,210.30999755859375,219.94000244140625,219.94000244140625,410800
2023-08-08,218.14999389648438,220.97000122070312,208.83999633789062,215.69000244140625,215.69000244140625,881100
2023-08-09,218.1300048828125,223.17999267578125,215.1999969482422,221.0399932861328,221.0399932861328,432000
2023-08-10,222.22000122070312,224.6300048828125,220.00999450683594,222.6300048828125,222.6300048828125,418700
2023-08-11,221.5,222.25,217.7100067138672,218.1999969482422,218.1999969482422,171800
2023-08-14,214.3000030517578,219.1699981689453,213.8699951171875,217.63999938964844,217.63999938964844,209600
2023-08-15,217.33999633789062,219.30999755859375,214.47000122070312,214.75999450683594,214.75999450683594,302300
2023-08-16,213.72999572753906,215.44000244140625,209.58999633789062,211.49000549316406,211.49000549316406,380000
2023-08-17,202.25,202.2899932861328,188.2899932861328,195.32000732421875,195.32000732421875,1625700
2023-08-18,192.39999389648438,196.55999755859375,191.47000122070312,194.8800048828125,194.8800048828125,358900
2023-08-21,195.92999267578125,197.83999633789062,192.9199981689453,195.64999389648438,195.64999389648438,446500
2023-08-22,197.6699981689453,200.60000610351562,197.3000030517578,199.1699981689453,199.1699981689453,394100
2023-08-23,200.57000732421875,201.5,198.97000122070312,200.24000549316406,200.24000549316406,154600
2023-08-24,200.38999938964844,200.69000244140625,196.74000549316406,198.35000610351562,198.35000610351562,261700
2023-08-25,198.8699951171875,199.2100067138672,194.4199981689453,196.82000732421875,196.82000732421875,255000
2023-08-28,198.30999755859375,198.60000610351562,194.61000061035156,195.2899932861328,195.2899932861328,205700
2023-08-29,194.02999877929688,197.55999755859375,193.6199951171875,194.44000244140625,194.44000244140625,336800
2023-08-30,194.33999633789062,197.7100067138672,194.22999572753906,195.61000061035156,195.61000061035156,209300
2023-08-31,195.2899932861328,198.86000061035156,194.27999877929688,194.8000030517578,194.8000030517578,221200
2023-09-01,194.85000610351562,197.35000610351562,194.35000610351562,195.69000244140625,195.69000244140625,252000
2023-09-05,195.77000427246094,195.8800048828125,193.4199981689453,194.80999755859375,194.80999755859375,203600
2023-09-06,196.39999389648438,196.42999267578125,190.00999450683594,191.49000549316406,191.49000549316406,478000
2023-09-07,190.82000732421875,191.7899932861328,187.8800048828125,190.07000732421875,190.07000732421875,368100
2023-09-08,187.75999450683594,189.66000366210938,185.36000061035156,187.44000244140625,187.44000244140625,400200
2023-09-11,188.86000061035156,189.11000061035156,185.02999877929688,187.10000610351562,187.10000610351562,272400
2023-09-12,186.39999389648438,186.4499969482422,182.2899932861328,182.9199981689453,182.9199981689453,474300
2023-09-13,182.35000610351562,182.77000427246094,176.3000030517578,177.38999938964844,177.38999938964844,834300
2023-09-14,174.4499969482422,179.3699951171875,173.0500030517578,179.0800018310547,179.0800018310547,760400
2023-09-15,177.8300018310547,179.00999450683594,173.9600067138672,176.4600067138672,176.4600067138672,534600
2023-09-18,179.47000122070312,180.3800048828125,177.74000549316406,177.8800048828125,177.8800048828125,355600
2023-09-19,177.60000610351562,178.02999877929688,175.67999267578125,177.7899932861328,177.7899932861328,489500
2023-09-20,178.25,178.8699951171875,175.75,175.8699951171875,175.8699951171875,232400
2023-09-21,174.1300048828125,174.3300018310547,172.02000427246094,172.1699981689453,172.1699981689453,311900
2023-09-22,173.83999633789062,174.52999877929688,171.7899932861328,171.88999938964844,171.88999938964844,184200
2023-09-25,171.33999633789062,172.1699981689453,170.42999267578125,171.32000732421875,171.32000732421875,166500
