date,open,high,low,close,adjusted_close,volume
2023-07-10,78.06999969482422,79.29000091552734,78.06999969482422,78.54000091552734,71.1157455444336,3159200
2023-07-11,78.93000030517578,80.5999984741211,78.86000061035156,80.47000122070312,72.8633041381836,2769200
2023-07-12,80.80000305175781,80.87999725341797,78.62999725341797,78.7300033569336,71.28779602050781,2982500
2023-07-13,79.02999877929688,79.43000030517578,78.38999938964844,79.16999816894531,71.6861801147461,2194800
2023-07-14,79.66000366210938,79.66000366210938,78.08000183105469,78.19999694824219,70.8078842163086,1869800
2023-07-17,78.62999725341797,79.76000213623047,78.2699966430664,79.55999755859375,72.0393295288086,2441100
2023-07-18,79.58000183105469,81.62000274658203,79.41999816894531,80.75,73.11683654785156,2793900
2023-07-19,81.02999877929688,81.56999969482422,80.30999755859375,81,73.34320831298828,2329500
2023-07-20,81.87999725341797,82.87999725341797,81.62999725341797,82.62999725341797,74.81912994384766,2934300
2023-07-21,82.95999908447266,82.98999786376953,82.0999984741211,82.13999938964844,74.37544250488281,2537900
2023-07-24,82.55000305175781,83.73999786376953,82.30999755859375,83.11000061035156,75.25375366210938,3059600
2023-07-25,83.23999786376953,86.30000305175781,82.70999908447266,86.05000305175781,77.91583251953125,4330300
2023-07-26,86.80000305175781,87.30000305175781,86.33000183105469,86.9000015258789,78.68550109863281,3134400
2023-07-27,86.9000015258789,87.29000091552734,85.47000122070312,85.79000091552734,77.680419921875,2676400
2023-07-28,86.27999877929688,86.48999786376953,85.91000366210938,86.38999938964844,78.22370147705078,1620900
2023-07-31,86.98999786376953,87,84.36000061035156,84.95999908447266,76.92887115478516,5483600
2023-08-01,84.43000030517578,85.2300033569336,83.88999938964844,84.9800033569336,76.94699096679688,2293200
2023-08-02,84.48999786376953,85.87999725341797,84.30000305175781,84.79000091552734,76.77494812011719,2793500
2023-08-03,84.48999786376953,85.51000213623047,84.29000091552734,84.97000122070312,76.93791961669922,2134200
2023-08-04,85.54000091552734,87,85.51000213623047,85.55000305175781,77.46309661865234,3437500
2023-08-07,85.55000305175781,87.29000091552734,85.4000015258789,87.20999908447266,78.96617889404297,2750600
2023-08-08,86.33999633789062,86.79000091552734,85.16000366210938,86.44000244140625,78.26897430419922,2371500
2023-08-09,86.8499984741211,86.8499984741211,85.69000244140625,85.8499984741211,77.73475646972656,1836900
2023-08-10,85.97000122070312,86.88999938964844,85.47000122070312,85.9000015258789,77.78001403808594,2023100
2023-08-11,85.87000274658203,85.88999938964844,84.4000015258789,84.81999969482422,76.80211639404297,2270700
2023-08-14,84.7300033569336,85.01000213623047,84.31999969482422,84.94000244140625,76.91077423095703,1859700
2023-08-15,84.11000061035156,84.38999938964844,82.33999633789062,82.43000030517578,75.03555297851562,2020600
2023-08-16,82.26000213623047,82.69000244140625,82.0199966430664,82.16999816894531,74.79888153076172,1908800
2023-08-17,82.62000274658203,83.1500015258789,82.22000122070312,82.54000091552734,75.13568878173828,1547300
2023-08-18,82.08999633789062,83.02999877929688,82,82.83000183105469,75.39967346191406,1738600
2023-08-21,82.9800033569336,83,81.98999786376953,82.51000213623047,75.10839080810547,2490100
2023-08-22,82.5199966430664,82.70999908447266,80.69999694824219,80.7699966430664,73.52447509765625,2012000
2023-08-23,80.55000305175781,81.16000366210938,79.69000244140625,81.12999725341797,73.8521728515625,2060200
2023-08-24,81.06999969482422,81.44999694824219,80.2300033569336,80.33000183105469,73.12395477294922,2282300
2023-08-25,80.75,81.0999984741211,80.18000030517578,80.83000183105469,73.57909393310547,3717600
2023-08-28,81.12999725341797,81.87000274658203,80.5999984741211,80.87000274658203,73.6155014038086,2269300
2023-08-29,81.20999908447266,81.66000366210938,80.04000091552734,81.61000061035156,74.28911590576172,2178000
2023-08-30,81.56999969482422,81.69999694824219,80.73999786376953,80.75,73.50627136230469,2969100
2023-08-31,80.87000274658203,80.87000274658203,79.2699966430664,79.30000305175781,72.18633270263672,4174800
2023-09-01,79.83999633789062,80.47000122070312,79.22000122070312,79.79000091552734,72.63238525390625,3572100
2023-09-05,79.54000091552734,80,78.52999877929688,78.87999725341797,71.80401611328125,3243800
2023-09-06,78.80000305175781,78.86000061035156,77.04000091552734,77.45999908447266,70.51139831542969,3563900
2023-09-07,77.5,78.5999984741211,77.2300033569336,78.52999877929688,71.48541259765625,3058800
2023-09-08,78.80000305175781,79.51000213623047,78.58000183105469,78.80999755859375,71.74028778076172,2984100
2023-09-11,79.11000061035156,79.56999969482422,78.31999969482422,78.73999786376953,71.67657470703125,2832200
2023-09-12,79.12999725341797,80.12999725341797,79.12999725341797,79.69999694824219,72.55045318603516,2910800
2023-09-13,80.16000366210938,80.33000183105469,79.23999786376953,79.63999938964844,72.49584197998047,2934500
2023-09-14,80.08999633789062,80.97000122070312,80,80.6500015258789,73.41523742675781,3454200
2023-09-15,80.52999877929688,80.70999908447266,78.68000030517578,79.3499984741211,72.23184967041016,10347000
2023-09-18,79.69000244140625,79.91999816894531,79.05000305175781,79.19000244140625,72.0862045288086,3062000
2023-09-19,79.31999969482422,79.48999786376953,78.87999725341797,79.0999984741211,72.00428009033203,3324400
2023-09-20,79.44999694824219,80.1500015258789,79.27999877929688,79.37999725341797,72.2591552734375,1961600
2023-09-21,79.38999938964844,79.5199966430664,78.73999786376953,78.87999725341797,71.80401611328125,2637700
2023-09-22,78.66999816894531,78.91999816894531,76.87000274658203,76.9800033569336,70.074462890625,2102700
2023-09-25,76.66000366210938,77.33000183105469,76.66000366210938,77.30000305175781,70.36575317382812,1634100
2023-09-26,76.79000091552734,77.12999725341797,75.83000183105469,76.06999969482422,69.24608612060547,2200200
2023-09-27,76.1500015258789,76.73999786376953,75.41999816894531,76.36000061035156,69.51007080078125,2272300
2023-09-28,76.44000244140625,77.13999938964844,75.81999969482422,76.04000091552734,69.2187728881836,2149400
2023-09-29,76.27999877929688,76.33000183105469,74.91999816894531,75.41999816894531,68.65441131591797,2366500
2023-10-02,74.80000305175781,75.16999816894531,73.51000213623047,74.19999694824219,67.54383087158203,2518600
2023-10-03,73.9800033569336,74.43000030517578,73.55999755859375,73.80999755859375,67.18882751464844,1870800
