Date,Open,High,Low,Close,Adj Close,Volume
2025-07-09,113.16999816894531,114.93000030517578,112.58999633789062,114.31999969482422,114.31999969482422,6125800
2025-07-10,114.45999908447266,116.54000091552734,112.36000061035156,115.16000366210938,115.16000366210938,6836200
2025-07-11,114.02999877929688,116.30999755859375,111.38999938964844,112.11000061035156,112.11000061035156,5582800
2025-07-14,112.9000015258789,118.45999908447266,111.7249984741211,116.73999786376953,116.73999786376953,10225400
2025-07-15,116.98999786376953,118.6500015258789,114.6500015258789,115.05000305175781,115.05000305175781,5440500
2025-07-16,114.29000091552734,120.18000030517578,112.58999633789062,120.0,120.0,12714100
2025-07-17,120.04000091552734,127.33999633789062,119.66999816894531,126.75,126.75,13380600
2025-07-18,127.83000183105469,129.0800018310547,125.88999938964844,127.06999969482422,127.06999969482422,8473600
2025-07-21,126.83499908447266,129.2899932861328,126.5999984741211,128.42999267578125,128.42999267578125,6419800
2025-07-22,126.59500122070312,127.23799896240234,122.54000091552734,123.70999908447266,123.70999908447266,9045400
2025-07-23,122.80999755859375,123.11000061035156,118.87000274658203,122.20999908447266,122.20999908447266,8523600
2025-07-24,122.8499984741211,122.8499984741211,120.70999908447266,122.08000183105469,122.08000183105469,4313100
2025-07-25,122.19000244140625,125.56999969482422,121.5999984741211,124.43000030517578,124.43000030517578,6935300
2025-07-28,126.0999984741211,128.14999389648438,125.80999755859375,126.83999633789062,126.83999633789062,5335800
2025-07-29,126.59500122070312,127.62000274658203,123.27999877929688,124.8499984741211,124.8499984741211,5911800
2025-07-30,123.97000122070312,125.94000244140625,122.16000366210938,123.01000213623047,123.01000213623047,6702700
2025-07-31,125.3499984741211,126.58000183105469,122.05000305175781,122.20999908447266,122.20999908447266,8493500
2025-08-01,118.05000305175781,120.19000244140625,115.94999694824219,118.5999984741211,118.5999984741211,9886700
2025-08-04,120.2300033569336,125.48999786376953,120.2300033569336,125.20999908447266,125.20999908447266,6881700
2025-08-05,125.0,127.2300033569336,123.0,127.0,127.0,9223300
2025-08-06,145.16000366210938,156.38999938964844,145.11000061035156,154.89999389648438,154.89999389648438,38572100
2025-08-07,154.4600067138672,156.85000610351562,147.5,151.07000732421875,151.07000732421875,15934800
2025-08-08,150.49000549316406,150.72999572753906,148.02999877929688,149.61000061035156,149.61000061035156,9571000
2025-08-11,150.7550048828125,153.32000732421875,147.22000122070312,147.5,147.5,10131000
2025-08-12,148.02499389648438,150.6999969482422,147.0800018310547,149.3000030517578,149.3000030517578,7173100
2025-08-13,150.2100067138672,151.64999389648438,148.38999938964844,150.08999633789062,150.08999633789062,6660700
2025-08-14,148.375,148.5,142.92999267578125,144.27000427246094,144.27000427246094,9499700
2025-08-15,144.27000427246094,145.22000122070312,140.6999969482422,141.47000122070312,141.47000122070312,7198800
2025-08-18,141.38499450683594,143.3699951171875,140.07000732421875,143.11000061035156,143.11000061035156,4435700
2025-08-19,143.0,144.41000366210938,138.97000122070312,139.25,139.25,6339500
2025-08-20,137.9199981689453,138.52999877929688,134.75,137.2899932861328,137.2899932861328,7256000
2025-08-21,136.25999450683594,137.9600067138672,134.8800048828125,136.67999267578125,136.67999267578125,4420400
2025-08-22,136.77999877929688,143.1699981689453,135.38499450683594,142.11000061035156,142.11000061035156,7649800
2025-08-25,140.75,142.8560028076172,139.5,140.52999877929688,140.52999877929688,4945000
2025-08-26,140.88999938964844,141.17999267578125,139.1199951171875,140.85000610351562,140.85000610351562,4409000
